path,basename,validation,font_name,font_family,font_full_name,font_postscript_name
/System/Library/Fonts/Supplemental/SignPainter.ttc,SignPainter.ttc,Valid,SignPainter-HouseScript,SignPainter-HouseScript,SignPainter-HouseScript,SignPainter-HouseScript
/System/Library/Fonts/Supplemental/Silom.ttf,Silom.ttf,Valid,Silom,Silom,Silom,Silom
/System/Library/AssetsV2/com_apple_MobileAsset_Font8/259e8f5a322e8dae602d51ac00aefb3d6b05c224.asset/AssetData/SimSong.ttc,SimSong.ttc,Valid,SimSong Regular,SimSong,SimSong Regular,SimSong-Regular
/System/Library/Fonts/Supplemental/Sinhala MN.ttc,Sinhala MN.ttc,Valid,Sinhala MN,Sinhala MN,Sinhala MN,SinhalaMN
/System/Library/Fonts/Supplemental/Sinhala Sangam MN.ttc,Sinhala Sangam MN.ttc,Valid,Sinhala Sangam MN,Sinhala Sangam MN,Sinhala Sangam MN,SinhalaSangamMN
/System/Library/Fonts/Supplemental/Skia.ttf,Skia.ttf,Valid,Skia,Skia,Skia,Skia-Regular
/Users/xiangyucheng/Library/Fonts/FOT-SkipStd-E.OTF,FOT-SkipStd-E.OTF,Valid,SkipStd-E,FOT-Skip Std E,SkipStd-E,SkipStd-E
/Users/xiangyucheng/Library/Fonts/FOT-SkipStd-L.OTF,FOT-SkipStd-L.OTF,Valid,SkipStd-L,FOT-Skip Std L,SkipStd-L,SkipStd-L
/System/Library/Fonts/Supplemental/SnellRoundhand.ttc,SnellRoundhand.ttc,Valid,Snell Roundhand,Snell Roundhand,Snell Roundhand,SnellRoundhand
/System/Library/Fonts/Supplemental/Songti.ttc,Songti.ttc,Valid,Songti SC Black,Songti SC,Songti SC Black,STSongti-SC-Black
/Users/xiangyucheng/Library/Fonts/SourceHanSansCN-Bold.otf,SourceHanSansCN-Bold.otf,Valid,Source Han Sans CN Bold Bold,Source Han Sans CN Bold,Source Han Sans CN Bold Bold,SourceHanSansCN-Bold
/Users/xiangyucheng/Library/Fonts/SourceHanSansCN-Bold_2.otf,SourceHanSansCN-Bold_2.otf,Valid,Source Han Sans CN Bold Bold,Source Han Sans CN Bold,Source Han Sans CN Bold Bold,SourceHanSansCN-Bold
/Users/xiangyucheng/Library/Fonts/SourceHanSansCN-ExtraLight.otf,SourceHanSansCN-ExtraLight.otf,Valid,Source Han Sans CN ExtraLight,Source Han Sans CN ExtraLight,Source Han Sans CN ExtraLight,SourceHanSansCN-ExtraLight
/Users/xiangyucheng/Library/Fonts/思源黑体 CN Heavy.otf,思源黑体 CN Heavy.otf,Valid,Source Han Sans CN Heavy,Source Han Sans CN Heavy,Source Han Sans CN Heavy,SourceHanSansCN-Heavy
/Users/xiangyucheng/Library/Fonts/SourceHanSansCN-Light.otf,SourceHanSansCN-Light.otf,Valid,Source Han Sans CN Light,Source Han Sans CN Light,Source Han Sans CN Light,SourceHanSansCN-Light
/Users/xiangyucheng/Library/Fonts/SourceHanSansCN-Medium.otf,SourceHanSansCN-Medium.otf,Valid,Source Han Sans CN Medium,Source Han Sans CN Medium,Source Han Sans CN Medium,SourceHanSansCN-Medium
/Users/xiangyucheng/Library/Fonts/SourceHanSansCN-Normal.otf,SourceHanSansCN-Normal.otf,Valid,Source Han Sans CN Normal,Source Han Sans CN Normal,Source Han Sans CN Normal,SourceHanSansCN-Normal
/Users/xiangyucheng/Library/Fonts/SourceHanSansCN-Regular.otf,SourceHanSansCN-Regular.otf,Valid,Source Han Sans CN Regular,Source Han Sans CN Regular,Source Han Sans CN Regular,SourceHanSansCN-Regular
/Users/xiangyucheng/Library/Fonts/SourceHanSansHWSC-Bold.otf,SourceHanSansHWSC-Bold.otf,Valid,Source Han Sans HW SC Bold,Source Han Sans HW SC Bold,Source Han Sans HW SC Bold,SourceHanSansHWSC-Bold
/Users/xiangyucheng/Library/Fonts/SourceHanSansSC-Heavy-2.otf,SourceHanSansSC-Heavy-2.otf,Valid,Source Han Sans SC Heavy,Source Han Sans SC Heavy,Source Han Sans SC Heavy,SourceHanSansSC-Heavy
/System/Library/Fonts/Supplemental/SukhumvitSet.ttc,SukhumvitSet.ttc,Valid,SukhumvitSet-Thin,Sukhumvit Set,SukhumvitSet-Thin,SukhumvitSet-Thin
/System/Library/Fonts/Supplemental/SuperClarendon.ttc,SuperClarendon.ttc,Valid,Superclarendon Regular,Superclarendon,Superclarendon Regular,Superclarendon-Regular
/System/Library/Fonts/Symbol.ttf,Symbol.ttf,Valid,Symbol,Symbol,Symbol,Symbol
/System/Library/Fonts/SFNS.ttf,SFNS.ttf,Valid,System Font,System Font,System Font,.SFNS-Regular
/System/Library/Fonts/SFNSItalic.ttf,SFNSItalic.ttf,Valid,System Font Regular Italic,System Font,System Font Regular Italic,.SFNS-RegularItalic
/System/Library/Fonts/Supplemental/Tahoma.ttf,Tahoma.ttf,Valid,Tahoma,Tahoma,Tahoma,Tahoma
/System/Library/Fonts/Supplemental/Tahoma Bold.ttf,Tahoma Bold.ttf,Valid,Tahoma Bold,Tahoma,Tahoma Bold,Tahoma-Bold
/Users/xiangyucheng/Library/Fonts/Tamanegi_Geki.ttf,Tamanegi_Geki.ttf,Valid,Tamanegi_Geki,Tamanegi_Geki,Tamanegi_Geki,Tamanegi_Geki
/System/Library/Fonts/Supplemental/Tamil MN.ttc,Tamil MN.ttc,Valid,Tamil MN,Tamil MN,Tamil MN,TamilMN
/System/Library/Fonts/Supplemental/Tamil Sangam MN.ttc,Tamil Sangam MN.ttc,Valid,Tamil Sangam MN,Tamil Sangam MN,Tamil Sangam MN,TamilSangamMN
/Users/xiangyucheng/Library/Fonts/texgyretermes-math.otf,texgyretermes-math.otf,Valid,TeXGyreTermesMath-Regular,TeX Gyre Termes Math,TeXGyreTermesMath-Regular,TeXGyreTermesMath-Regular
/System/Library/Fonts/Supplemental/Telugu MN.ttc,Telugu MN.ttc,Valid,Telugu MN,Telugu MN,Telugu MN,TeluguMN
/System/Library/Fonts/Supplemental/Telugu Sangam MN.ttc,Telugu Sangam MN.ttc,Valid,Telugu Sangam MN,Telugu Sangam MN,Telugu Sangam MN,TeluguSangamMN
/System/Library/Fonts/Supplemental/Thonburi.ttc,Thonburi.ttc,Valid,Thonburi,Thonburi,Thonburi,Thonburi
/System/Library/Fonts/Supplemental/Times New Roman.ttf,Times New Roman.ttf,Valid,Times New Roman,Times New Roman,Times New Roman,TimesNewRomanPSMT
/System/Library/Fonts/Supplemental/Times New Roman Bold.ttf,Times New Roman Bold.ttf,Valid,Times New Roman Bold,Times New Roman,Times New Roman Bold,TimesNewRomanPS-BoldMT
/System/Library/Fonts/Supplemental/Times New Roman Bold Italic.ttf,Times New Roman Bold Italic.ttf,Valid,Times New Roman Bold Italic,Times New Roman,Times New Roman Bold Italic,TimesNewRomanPS-BoldItalicMT
/System/Library/Fonts/Supplemental/Times New Roman Italic.ttf,Times New Roman Italic.ttf,Valid,Times New Roman Italic,Times New Roman,Times New Roman Italic,TimesNewRomanPS-ItalicMT
/System/Library/Fonts/Times.ttc,Times.ttc,Valid,Times Roman,Times,Times Roman,Times-Roman
/System/Library/AssetsV2/com_apple_MobileAsset_Font8/7a4aca403fc9a901dcfe5e71131b423d71231eec.asset/AssetData/ToppanBunkyuGothicPr6N.ttc,ToppanBunkyuGothicPr6N.ttc,Valid,Toppan Bunkyu Gothic Demibold,Toppan Bunkyu Gothic Regular,Toppan Bunkyu Gothic Demibold,ToppanBunkyuGothicPr6N-DB
/System/Library/AssetsV2/com_apple_MobileAsset_Font8/c6dd5dda81ed310c2248630a4e62f4fd71316d91.asset/AssetData/ToppanBunkyuMidashiGothicStdN-ExtraBold.otf,ToppanBunkyuMidashiGothicStdN-ExtraBold.otf,Valid,Toppan Bunkyu Midashi Gothic Extrabold,Toppan Bunkyu Midashi Gothic Extrabold,Toppan Bunkyu Midashi Gothic Extrabold,ToppanBunkyuMidashiGothicStdN-ExtraBold
/System/Library/AssetsV2/com_apple_MobileAsset_Font8/36a81f2dad2ef266c50802d85839e0201fcf4e57.asset/AssetData/ToppanBunkyuMidashiMinchoStdN-ExtraBold.otf,ToppanBunkyuMidashiMinchoStdN-ExtraBold.otf,Valid,Toppan Bunkyu Midashi Mincho Extrabold,Toppan Bunkyu Midashi Mincho Extrabold,Toppan Bunkyu Midashi Mincho Extrabold,ToppanBunkyuMidashiMinchoStdN-ExtraBold
/System/Library/AssetsV2/com_apple_MobileAsset_Font8/a35803b18dea500ee1e426f403635efbe5a84bd4.asset/AssetData/ToppanBunkyuMinchoPr6N-Regular.otf,ToppanBunkyuMinchoPr6N-Regular.otf,Valid,Toppan Bunkyu Mincho Regular,Toppan Bunkyu Mincho Regular,Toppan Bunkyu Mincho Regular,ToppanBunkyuMinchoPr6N-Regular
/System/Library/Fonts/Supplemental/Trattatello.ttf,Trattatello.ttf,Valid,Trattatello,Trattatello,Trattatello,Trattatello
/System/Library/Fonts/Supplemental/Trebuchet MS.ttf,Trebuchet MS.ttf,Valid,Trebuchet MS,Trebuchet MS,Trebuchet MS,TrebuchetMS
/System/Library/Fonts/Supplemental/Trebuchet MS Bold.ttf,Trebuchet MS Bold.ttf,Valid,Trebuchet MS Bold,Trebuchet MS,Trebuchet MS Bold,TrebuchetMS-Bold
/System/Library/Fonts/Supplemental/Trebuchet MS Bold Italic.ttf,Trebuchet MS Bold Italic.ttf,Valid,Trebuchet MS Bold Italic,Trebuchet MS,Trebuchet MS Bold Italic,Trebuchet-BoldItalic
/System/Library/Fonts/Supplemental/Trebuchet MS Italic.ttf,Trebuchet MS Italic.ttf,Valid,Trebuchet MS Italic,Trebuchet MS,Trebuchet MS Italic,TrebuchetMS-Italic
/System/Library/AssetsV2/com_apple_MobileAsset_Font8/a9507b2dd1e57ecf7dc3a2fe25e8abfef12973ad.asset/AssetData/TsukushiAMaruGothic.ttc,TsukushiAMaruGothic.ttc,Valid,Tsukushi A Round Gothic Regular,Tsukushi A Round Gothic Regular,Tsukushi A Round Gothic Regular,TsukuARdGothic-Regular
/System/Library/AssetsV2/com_apple_MobileAsset_Font8/60484a5d6f3fa8d51dcbeff43b7e70c9d42bcd2f.asset/AssetData/TsukushiBMaruGothic.ttc,TsukushiBMaruGothic.ttc,Valid,Tsukushi B Round Gothic Regula,Tsukushi B Round Gothic Regular,Tsukushi B Round Gothic Regula,TsukuBRdGothic-Regular
/System/Library/Fonts/Supplemental/Verdana.ttf,Verdana.ttf,Valid,Verdana,Verdana,Verdana,Verdana
/System/Library/Fonts/Supplemental/Verdana Bold.ttf,Verdana Bold.ttf,Valid,Verdana Bold,Verdana,Verdana Bold,Verdana-Bold
/System/Library/Fonts/Supplemental/Verdana Bold Italic.ttf,Verdana Bold Italic.ttf,Valid,Verdana Bold Italic,Verdana,Verdana Bold Italic,Verdana-BoldItalic
/System/Library/Fonts/Supplemental/Verdana Italic.ttf,Verdana Italic.ttf,Valid,Verdana Italic,Verdana,Verdana Italic,Verdana-Italic
/System/Library/Fonts/Supplemental/Waseem.ttc,Waseem.ttc,Valid,Waseem Regular,Waseem,Waseem Regular,Waseem
/System/Library/AssetsV2/com_apple_MobileAsset_Font8/37618f984b05fb22375ca0987912653aba363389.asset/AssetData/WawaSC-Regular.otf,WawaSC-Regular.otf,Valid,Wawati SC Regular,Wawati SC,Wawati SC Regular,DFWaWaSC-W5
/System/Library/AssetsV2/com_apple_MobileAsset_Font8/9f4afe404b767c06554b8b78551e10e92f695147.asset/AssetData/WawaTC-Regular.otf,WawaTC-Regular.otf,Valid,Wawati TC Regular,Wawati TC,Wawati TC Regular,DFWaWaTC-W5
/System/Library/Fonts/Supplemental/Webdings.ttf,Webdings.ttf,Valid,Webdings,Webdings,Webdings,Webdings
/System/Library/AssetsV2/com_apple_MobileAsset_Font8/c745f84f5eb15b1f594d3769dc86146fccee61ff.asset/AssetData/WeibeiSC-Bold.otf,WeibeiSC-Bold.otf,Valid,Weibei SC Bold,Weibei SC,Weibei SC Bold,WeibeiSC-Bold
/System/Library/AssetsV2/com_apple_MobileAsset_Font8/c4f5f063cf47a2009786f645b423c09ea75666b8.asset/AssetData/WeibeiTC-Bold.otf,WeibeiTC-Bold.otf,Valid,Weibei TC Bold,Weibei TC Bold,Weibei TC Bold,WeibeiTC-Bold
/System/Library/Fonts/Supplemental/Wingdings.ttf,Wingdings.ttf,Valid,Wingdings,Wingdings,Wingdings,Wingdings-Regular
/System/Library/Fonts/Supplemental/Wingdings 2.ttf,Wingdings 2.ttf,Valid,Wingdings 2,Wingdings 2,Wingdings 2,Wingdings2
/System/Library/Fonts/Supplemental/Wingdings 3.ttf,Wingdings 3.ttf,Valid,Wingdings 3,Wingdings 3,Wingdings 3,Wingdings3
/System/Library/AssetsV2/com_apple_MobileAsset_Font8/13b8ce423f920875b28b551f9406bf1014e0a656.asset/AssetData/Xingkai.ttc,Xingkai.ttc,Valid,Xingkai SC Bold,Xingkai SC,Xingkai SC Bold,STXingkaiSC-Bold
/System/Library/AssetsV2/com_apple_MobileAsset_Font8/b7a6a6575a699e801915b73b9e1e75c74a3404ce.asset/AssetData/YuGothic-Bold.otf,YuGothic-Bold.otf,Valid,YuGothic Bold,YuGothic Bold,YuGothic Bold,YuGo-Bold
/System/Library/AssetsV2/com_apple_MobileAsset_Font8/ee89e7987a76cc8cfdff36c96bd7bc77655b343e.asset/AssetData/YuGothic-Medium.otf,YuGothic-Medium.otf,Valid,YuGothic Medium,YuGothic Medium,YuGothic Medium,YuGo-Medium
/System/Library/AssetsV2/com_apple_MobileAsset_Font8/2b7cea021df336d26a89f699c8469a51c721e9a2.asset/AssetData/Kyokasho.ttc,Kyokasho.ttc,Valid,YuKyokasho Yoko Medium,YuKyokasho Yoko,YuKyokasho Yoko Medium,YuKyo_Yoko-Medium
/System/Library/AssetsV2/com_apple_MobileAsset_Font8/99517f5220d46dff05d0dbb2a22d0036afefb089.asset/AssetData/YuMincho.ttc,YuMincho.ttc,Valid,YuMincho Medium,YuMincho Medium,YuMincho Medium,YuMin-Medium
/System/Library/AssetsV2/com_apple_MobileAsset_Font8/4a418d1fa4860652a3241e8ee457806c8557fc64.asset/AssetData/Yuanti.ttc,Yuanti.ttc,Valid,Yuanti SC Regular,Yuanti SC,Yuanti SC Regular,STYuanti-SC-Regular
/System/Library/AssetsV2/com_apple_MobileAsset_Font8/b860c3b445cd974141686f9fcfee362886d80bd9.asset/AssetData/YuppySC-Regular.otf,YuppySC-Regular.otf,Valid,Yuppy SC Regular,Yuppy SC,Yuppy SC Regular,YuppySC-Regular
/System/Library/AssetsV2/com_apple_MobileAsset_Font8/ac5cfaf67b84566ed61f464ef9820d3d59d18bf0.asset/AssetData/YuppyTC-Regular.otf,YuppyTC-Regular.otf,Valid,Yuppy TC Regular,Yuppy TC,Yuppy TC Regular,YuppyTC-Regular
/Users/xiangyucheng/Library/Fonts/fot-yuruka-std.ttf,fot-yuruka-std.ttf,Valid,YurukaStd-UB,FOT-Yuruka Std UB,YurukaStd-UB,YurukaStd-UB
/System/Library/Fonts/ZapfDingbats.ttf,ZapfDingbats.ttf,Valid,Zapf Dingbats,Zapf Dingbats,Zapf Dingbats,ZapfDingbatsITC
/System/Library/Fonts/Supplemental/Zapfino.ttf,Zapfino.ttf,Valid,Zapfino,Zapfino,Zapfino,Zapfino
/Users/xiangyucheng/Library/Fonts/iFonts航天筑梦体(商用需授权).ttf,iFonts航天筑梦体(商用需授权).ttf,Valid,iFontsHTZMT_T,iFontsHTZMT_T,iFontsHTZMT_T,iFontsHTZMT_T
/Users/xiangyucheng/Library/Fonts/id-ftmaru400a-2.ttf,id-ftmaru400a-2.ttf,Valid,id-POP_FTMARU,id-POP_FTMARU,id-POP_FTMARU,id-POP_FTMARU
/Users/xiangyucheng/Library/Fonts/pandabakery.ttf,pandabakery.ttf,Valid,panda bakery,panda bakery,panda bakery,pandabakery
/Users/xiangyucheng/Library/Fonts/叶立群几何常规体粗.ttf,叶立群几何常规体粗.ttf,Valid,yeliqunjihecanguiti,yeliqunjihecanguiti,yeliqunjihecanguiti,YLQJHCGTC
/Users/xiangyucheng/Library/Fonts/ZiHunDaRuHei(ShangYongXuShouQuan)-2.ttf,ZiHunDaRuHei(ShangYongXuShouQuan)-2.ttf,Valid,zihundaruhei_trial,zihundaruhei_trial,zihundaruhei_trial,zihundaruhei_trial
/Users/xiangyucheng/Library/Fonts/字魂海马体字体(商用需授权).ttf,字魂海马体字体(商用需授权).ttf,Valid,zihunhaimatiziti_T,zihunhaimatiziti_T,zihunhaimatiziti_T,zihunhaimatiziti_T
/Users/xiangyucheng/Library/Fonts/字魂头号玩家(商用需授权).ttf,字魂头号玩家(商用需授权).ttf,Valid,zihuntouhaowanjia,zihuntouhaowanjia,zihuntouhaowanjia,zihun444hao-touhaowanjia-Regular
/Users/xiangyucheng/Library/Fonts/字魂学士黑(商用需授权).ttf,字魂学士黑(商用需授权).ttf,Valid,zihunxueshihei_trial,zihunxueshihei_trial,zihunxueshihei_trial,zihunxueshihei_trial
/Users/xiangyucheng/Library/Fonts/HanYiChaoCuSongJian-1.ttf,HanYiChaoCuSongJian-1.ttf,Valid,汉仪超粗宋简,汉仪超粗宋简,汉仪超粗宋简,HYa0gj
/Users/xiangyucheng/Library/Fonts/HanYiChaoCuHeiJian-1.ttf,HanYiChaoCuHeiJian-1.ttf,Valid,汉仪超粗黑简,汉仪超粗黑简,汉仪超粗黑简,HYb0gj
/Users/xiangyucheng/Library/Fonts/汉鼎简特粗黑.ttf,汉鼎简特粗黑.ttf,Valid,汉鼎简特粗黑,汉鼎简特粗黑,汉鼎简特粗黑,handingjiantecuhei
/Users/xiangyucheng/Library/Fonts/QingSongShouXieTi2-2.ttf,QingSongShouXieTi2-2.ttf,Valid,清松手寫體2,清松手寫體2,清松手寫體2,JasonWriting2
/Users/xiangyucheng/Library/Fonts/郑庆科黄油体（完美曲线版需购买授权）.ttf,郑庆科黄油体（完美曲线版需购买授权）.ttf,Valid,郑庆科黄油体Regular,郑庆科黄油体Regular,郑庆科黄油体Regular,郑庆科黄油体Regular
/Users/xiangyucheng/Library/Fonts/GongFanLeTaoTi-2.ttf,GongFanLeTaoTi-2.ttf,Valid,龚帆乐淘体,gongfanletaoti,龚帆乐淘体,gongfanletaoti
